"All Outlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","Machine Learning – if you hesitate, you lose out","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/machine-learning/","88195","","Machine Learning","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/contact/","83939","","please contact us","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","0 Comments","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","Cancel reply","200","OK","false"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/tensorflow-brings-machine-learning-everywhere/","91690","","Tensorflow brings machine learning everywhere","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-meets-the-cloud-intelligent-prefetching/","100852","","Machine Learning meets the Cloud: Intelligent Prefetching","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/getting-started-artificial-intelligence/","94268","","Getting Started with Artificial Intelligence","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/work-digital-analytics-gdpr/","92910","","How to work with digital analytics after GDPR","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/does-machine-learning-make-sense-for-your-business/","91287","","Does Machine Learning make sense for your Business? Yes!","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-meets-the-cloud-intelligent-prefetching/","100852","","Machine Learning meets the Cloud: Intelligent Prefetching","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/business-intelligence/","75459","","Business Intelligence","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/content-marketing/","75176","","Content Marketing","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/google-adwords/","75431","","Google AdWords","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/google-analytics/","78496","","Google Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/machine-learning/","88195","","Machine Learning","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/news/","75803","","News","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/seo/","75168","","SEO","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/social/","75853","","Social Media","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/tag-management-systems/","79200","","Tag Management Systems","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/category/analytics/","75859","","Web Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/trygs-award-winning-tms-implementation/","91793","","Tryg’s Award Winning TMS Implementation","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/does-machine-learning-make-sense-for-your-business/","91287","","Does Machine Learning make sense for your Business? Yes!","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","http://www.facebook.com/sharer.php?u=https://iihnordic.com/blog/machine-learning-hesitate-lose/&t=Machine%20Learning%20–%20if%20you%20hesitate%2C%20you%20lose%20out","0","","Share on Facebook","307","HSTS Policy","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://twitter.com/share?text=Machine%20Learning%20–%20if%20you%20hesitate%2C%20you%20lose%20out&url=https://iihnordic.com/?p=1403","","","Share on Twitter","","","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://plus.google.com/share?url=https://iihnordic.com/blog/machine-learning-hesitate-lose/","0","","Share on Google+","302","Found","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","http://linkedin.com/shareArticle?mini=true&title=Machine%20Learning%20–%20if%20you%20hesitate%2C%20you%20lose%20out&url=https://iihnordic.com/blog/machine-learning-hesitate-lose/","","","Share on Linkedin","","","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","http://www.frictionless-commerce.com/","","","Rishi Rawat","","","false"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/2017-06-15-16_37_24-Photos1-673x321.png","22674","","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/2017-06-15-16_36_34-Photos1-498x321.png","20917","","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/2017-06-15-16_35_40-Photos-250x2431.png","31877","","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/Machine-Learning-Process-Model-Flow1-845x73.png","25369","","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/File_000-5-336x2231-80x80.jpeg","2298","","","200","OK","true"
"IMG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/uploads/machine_learning_business-80x80.png","3112","","","200","OK","true"
"CSS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_afae766354132bc377aad791e9782bf6.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://iihnordic.com/blog/machine-learning-hesitate-lose/","95395","","","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/technology/google-analytics-360/","95907","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/contact/","83939","","Kontakt","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/contact/","83939","","Conatc us to learn more","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/technology/google-analytics-360/","95907","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/teknologi/google-analytics-360/","94517","","Danish","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.se/teknologi/google-analytics-360/","95637","","Swedish","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/technology/google-analytics-360/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-white.png","6722","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/uploads/Teknologi.jpg","98814","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/uploads/logo-outline.png","9110","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/uploads/GMP_SalesPartner_Badge_300px-002-300x110.png","7087","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/wp-content/uploads/Mathias-Faaborg-300x300.jpg","13643","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/wp-content/uploads/email-icon-1.png","4795","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/wp-content/uploads/phone-icon-1.png","4876","","","200","OK","true"
"IMG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/wp-content/uploads/google-analytics-360-white.png","67547","Google Analytics 360 Suite","","200","OK","true"
"CSS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/technology/google-analytics-360/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/technology/google-analytics-360/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_548134e2aaab5872b285bf08dcc6e3f8.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/technology/google-analytics-360/","95907","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.dk/teknologi/google-analytics-360/","94517","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.com/technology/google-analytics-360/","95907","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/technology/google-analytics-360/","https://iihnordic.se/teknologi/google-analytics-360/","95637","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/om-oss/terms-of-use/","https://iihnordic.dk/om/terms-of-use/","77584","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/om-oss/terms-of-use/","https://iihnordic.com/about-us/terms-of-use/","77605","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/om-oss/terms-of-use/","https://iihnordic.se/om-oss/terms-of-use/","77506","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","113590","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","available here","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/","85794","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1337-e1519658336498-773x1030.jpg","104158","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_0999.jpg","48807","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_0274-1030x579.jpg","89516","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1339-e1519658303374-773x1030.jpg","98069","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/Todd-Patton.jpg","5192","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1340-e1519658271368-773x1030.jpg","101538","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/Nicola-Strand-2.jpg","14674","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1341-1030x773.jpg","93931","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/Disney.jpg","28533","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1335-2-1030x473.jpg","74497","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/Julien-Coquet-1.jpg","18387","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1343-1030x773.jpg","85326","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_1344-e1519658215915-773x1030.jpg","93859","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/wp-content/uploads/IMG_8935-1.jpg","39472","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","See the current speaker lineup","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","113590","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://iihnordic.dk/events/waw/wawcph-februar-2018-review/","115225","","Danish","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.contentsquare.com/","","","","","","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","http://www.twentythree.net/","33044","","","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.linkedin.com/in/juliencoquet/","1461","","","999","Request denied","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.slideshare.net/IIHEvents/julien-coquet-tag-management-is-not-a-miracle-cure","190938","","Julien Coquet - Tag Management is not a Miracle Cure","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.slideshare.net/IIHEvents","31509","","IIHEvents","200","OK","true"
"AHREF","https://iihnordic.com/events/web-analytics-wednesday/wawcph-feb-2018-review/","https://www.linkedin.com/in/nicolastrand1980/","1461","","","999","Request denied","true"
